Host Id,Host Since,mes,anio,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,AA,AB,AC,AD,AE,AF,AG,cant
1992216,23/03/2012,3,2012,West Village Gem,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,210,,,,,,,,,1
1995093,23/03/2012,3,2012,Renovated Spacious 1BR Upper West,Manhattan,Apartment,95,Entire home/apt,10025,1,1,19,215,95,,,,,,,,1
1993978,23/03/2012,3,2012,Amazing loft  in Greenwich village,Manhattan,Loft,100,Entire home/apt,10014,2,1,3,390,100,,,,,,,,1
1996265,23/03/2012,3,2012,Light Filled High End LES Apartment,Manhattan,Apartment,95,Private room,10002,1,1,24,90,97,,,,,,,,1
1992020,23/03/2012,3,2012,Loft in Flatiron/Chelsea! (1 of 3),Manhattan,Apartment,,Private room,10010,1,1,0,119,,,,,,,,,1
1992020,23/03/2012,3,2012,Loft in Flatiron/Chelsea! (2 of 3),Manhattan,Apartment,,Private room,10011,1,1,0,134,,,,,,,,,1
2000711,24/03/2012,3,2012,Prime Location Williamsburg Flat,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,9,149,100,,,,,,,,1
2001544,24/03/2012,3,2012,Luxury waterfront apt in hip wburg,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,8,250,100,,,,,,,,1
2001518,24/03/2012,3,2012,Sunny 1 BR apt in BK/Crown Heights,Brooklyn,Apartment,,Entire home/apt,11225,1,1,0,125,,,,,,,,,1
2001608,24/03/2012,3,2012,Large 1-BR near Prospect Park,Brooklyn,Apartment,,Entire home/apt,11225,1,1,0,110,,,,,,,,,1
2000824,24/03/2012,3,2012,Furnished Artist Live Work Studio,Brooklyn,Apartment,100,Entire home/apt,11237,3,1,1,160,100,,,,,,,,1
2000820,24/03/2012,3,2012,1BR+ofc w/balcony & stunning views!,Brooklyn,Apartment,100,Entire home/apt,11249,1,1,1,180,100,,,,,,,,1
1999156,24/03/2012,3,2012,Oversized One Bedroom - Beekman Pl.,Manhattan,Apartment,90,Entire home/apt,10022,1,1,11,179,92,,,,,,,,1
1999242,24/03/2012,3,2012,Upper East Side Luxury Apartment,Manhattan,Apartment,100,Entire home/apt,10065,3,1,1,409,100,,,,,,,,1
2000787,24/03/2012,3,2012,Welcome to the Venue in BedStuy,Brooklyn,Apartment,95,Private room,11233,1,1,27,65,98,,,,,,,,1
1997999,24/03/2012,3,2012,Spacious Private Room in Brooklyn!,Brooklyn,Apartment,100,Private room,11238,1,1,1,46,100,,,,,,,,1
1998442,24/03/2012,3,2012,Large Furnished Room in 2 Bed Apt,Manhattan,Apartment,100,Shared room,10003,1,1,1,70,100,,,,,,,,1
2002612,25/03/2012,3,2012,Private Roofdeck & Amazing View,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,250,100,,,,,,,,1
2001930,25/03/2012,3,2012,MODERN 2 BEDROOM CONDO BROOKLYN. NY,Brooklyn,Apartment,,Entire home/apt,11235,3,1,0,175,,,,,,,,,1
2007148,25/03/2012,3,2012,Huge Union Square Studio,Manhattan,Apartment,100,Entire home/apt,10003,1,1,1,185,100,,,,,,,,1
2007638,25/03/2012,3,2012,?COZY 2BEDS APT PRIME EAST VILLAGE,Manhattan,Apartment,85,Entire home/apt,10003,2,1,103,199,86,,,,,,,,1
2006533,25/03/2012,3,2012,Great One-Bedroom in Hells Kitchen,Manhattan,Apartment,100,Entire home/apt,10019,1,1,1,200,100,,,,,,,,1
2003767,25/03/2012,3,2012,Aug for 12 nights on the UES!,Manhattan,Apartment,80,Entire home/apt,10021,1,1,1,150,80,,,,,,,,1
2001930,25/03/2012,3,2012,COZY 2/1 BDR APT IN UPPER EAST SIDE,Manhattan,Apartment,80,Entire home/apt,10128,2,1,1,199,80,,,,,,,,1
2001830,25/03/2012,3,2012,Bronx Room Near Yankees & Harlem,Bronx,Apartment,85,Private room,10453,1,1,47,40,87,,,,,,,,1
2001830,25/03/2012,3,2012,Bronx Room Near Yankees + Harlem,Bronx,Apartment,85,Private room,10453,1,1,57,40,85,,,,,,,,1
2006648,25/03/2012,3,2012,East Village Chic, Room With a View,Manhattan,Apartment,100,Private room,10009,1,1,10,169,100,,,,,,,1
2003767,25/03/2012,3,2012,Share NYC APT with genuine NY'er!,Manhattan,Apartment,95,Shared room,10021,1,1,80,87,95,,,,,,,,1
2009585,26/03/2012,3,2012,Charming apt, best location!,Brooklyn,Apartment,100,Entire home/apt,11201,1,1,5,160,100,,,,,,,1
2011110,26/03/2012,3,2012,Warm & lovely garden duplex in BK,Brooklyn,Apartment,80,Entire home/apt,11217,3,1,5,300,84,,,,,,,,1
2008053,26/03/2012,3,2012,I was there when Bushwick had soul!,Brooklyn,Apartment,95,Entire home/apt,11221,3,1,15,190,96,,,,,,,,1
2011899,26/03/2012,3,2012,Sunny, Private 1 Bed apt - Sleeps 4,Brooklyn,Apartment,100,Entire home/apt,11225,1,1,1,100,100,,,,,,,1
2007928,26/03/2012,3,2012,3BR/2BA Duplex - 1min to subway!,Brooklyn,Apartment,95,Entire home/apt,11233,6,1,38,239,96,,,,,,,,1
2012875,26/03/2012,3,2012,Entire Apt 1200 sqft 3 bedroom! :),Brooklyn,Apartment,85,Entire home/apt,11238,6,1,50,210,89,,,,,,,,1
2007928,26/03/2012,3,2012,Cozy BK 1 bedroom, next to subway!,Brooklyn,House,,Entire home/apt,11233,1,1,0,100,,,,,,,,1
2010787,26/03/2012,3,2012,Chic Bohemian Zen: Heart of the LES,Manhattan,Apartment,90,Entire home/apt,10002,3,1,23,333,90,,,,,,,,1
2014583,26/03/2012,3,2012,Beautiful 1 BR in Perfect Location!,Manhattan,Apartment,100,Entire home/apt,10016,1,1,2,150,100,,,,,,,,1
2008053,26/03/2012,3,2012,Cozy space in a lovely place!,Brooklyn,Apartment,95,Private room,11221,1,1,89,65,97,,,,,,,,1
2008053,26/03/2012,3,2012,Serene, Sunny Brooklyn Bedroom,Brooklyn,Apartment,90,Private room,11221,1,1,28,85,94,,,,,,,1
2010659,26/03/2012,3,2012,1BR in hip downtown NYC penthouse,Manhattan,Apartment,85,Private room,10002,1,1,10,149,88,,,,,,,,1
2010724,26/03/2012,3,2012,Clean Quiet Central Park Crash Pad,Manhattan,Apartment,90,Private room,10029,1,1,2,75,90,,,,,,,,1
2010724,26/03/2012,3,2012,The Manhattan Room at Central Park,Manhattan,Apartment,90,Private room,10029,2,1,32,115,93,,,,,,,,1
2010724,26/03/2012,3,2012,The Sunshine Room at Central Park!,Manhattan,Apartment,90,Private room,10029,1,1,44,115,91,,,,,,,,1
2011891,26/03/2012,3,2012,REDUCED SUMMER RATE: GORGEOUS APT!,Manhattan,Apartment,100,Private room,10033,1,1,3,48,100,,,,,,,,1
2015914,27/03/2012,3,2012,EARLY BIRD SPECIAL APARTMENT NYC,Brooklyn,Apartment,,Entire home/apt,11207,3,1,0,250,,,,,,,,,1
2017752,27/03/2012,3,2012,Private Entry Garden Apartment,Brooklyn,Apartment,90,Entire home/apt,11218,1,1,119,80,93,,,,,,,,1
2020152,27/03/2012,3,2012,Gorgeous Light filled Wall Street,Manhattan,Apartment,,Entire home/apt,10005,1,1,0,285,,,,,,,,,1
2020431,27/03/2012,3,2012,Soho Loft!  READ OUR REVIEWS!,Manhattan,Apartment,95,Entire home/apt,10013,1,1,46,250,96,,,,,,,,1
2020761,27/03/2012,3,2012,Gorgeous West Village Studio,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,179,,,,,,,,,1
2017651,27/03/2012,3,2012,Cozy Charmer Near Grand Central,Manhattan,Apartment,90,Entire home/apt,10016,2,1,21,150,93,,,,,,,,1
2017782,27/03/2012,3,2012,Bright, spacious, convenient studio,Manhattan,Apartment,,Entire home/apt,10016,1,1,0,300,,,,,,,1
2014930,27/03/2012,3,2012,Charming Private UWS 2 Bedroom Apt,Manhattan,Apartment,100,Entire home/apt,10025,1,1,4,175,100,,,,,,,,1
2018042,27/03/2012,3,2012,PrivateGardenLoft 7 min 2 Manhattan,Queens,Apartment,100,Entire home/apt,11101,1,1,24,175,100,,,,,,,,1
2015914,27/03/2012,3,2012,BLYN SPECIAL BUDGET PRICE 30MIN NYC,Brooklyn,Apartment,85,Private room,11207,1,1,34,62,88,,,,,,,,1
2015914,27/03/2012,3,2012,ON A BUDGET COZY IN BROOKLYN In NYC,Brooklyn,Apartment,85,Private room,11207,1,1,35,62,89,,,,,,,,1
2015914,27/03/2012,3,2012,SAFE BUDGET IN  Brooklyn  NYC,Brooklyn,Apartment,90,Private room,11207,2,1,17,75,91,,,,,,,,1
2015914,27/03/2012,3,2012,BLYN BROWNSTONE CORZY CORNER in NYC,Brooklyn,Apartment,90,Private room,11221,1,1,53,59,91,,,,,,,,1
2015914,27/03/2012,3,2012,BROWNSTONE TWO IN BROOKLYN in NYC,Brooklyn,Apartment,85,Private room,11221,2,1,85,75,89,,,,,,,,1
2015914,27/03/2012,3,2012,BROWNSTONE BROOKLYN'S FINEST in NYC,Brooklyn,House,90,Private room,11221,2,1,46,75,90,,,,,,,,1
2020730,27/03/2012,3,2012,Bedroom in the heart of Chelsea,Manhattan,Apartment,95,Private room,10011,1,1,14,125,95,,,,,,,,1
2024938,28/03/2012,3,2012,Beautiful SoHo / NoLiTa One Bedroom,Manhattan,Apartment,100,Entire home/apt,10012,2,1,2,220,100,,,,,,,,1
2027134,28/03/2012,3,2012,Nolita apt. with private garden,Manhattan,Apartment,95,Entire home/apt,10012,1,1,37,239,98,,,,,,,,1
2027536,28/03/2012,3,2012,One Bedroom Near Lincoln Center,Manhattan,Apartment,,Entire home/apt,10019,2,1,0,600,,,,,,,,,1
2021640,28/03/2012,3,2012,Airy Townhouse on Upper East Side,Manhattan,Townhouse,80,Entire home/apt,10021,3,1,2,400,80,,,,,,,,1
2024924,28/03/2012,3,2012,Best Location in Brooklyn!,Brooklyn,Apartment,85,Private room,11215,1,1,29,108,89,,,,,,,,1
2024924,28/03/2012,3,2012,Private Room in Central Park Slope,Brooklyn,Apartment,80,Private room,11215,1,1,11,90,82,,,,,,,,1
2027766,28/03/2012,3,2012,Charming Bedroom on LES,Manhattan,Apartment,75,Private room,10002,1,1,5,130,75,,,,,,,,1
2021640,28/03/2012,3,2012,Madison Room in Airy Townhouse,Manhattan,Townhouse,,Private room,10021,1,1,0,92,,,,,,,,,1
2021640,28/03/2012,3,2012,Soho Room in Airy Townhouse,Manhattan,Townhouse,,Private room,10021,1,1,0,99,,,,,,,,,1
2028325,29/03/2012,3,2012,Amazing 1BR Apt - Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,160,100,,,,,,,,1
2032227,29/03/2012,3,2012,Sunny 2br BK Apartment w/ Roof Deck,Brooklyn,Apartment,,Entire home/apt,11216,2,1,0,150,,,,,,,,,1
2030662,29/03/2012,3,2012,Prospect Park: large 1 bedroom,Brooklyn,Apartment,90,Entire home/apt,11238,1,1,6,175,90,,,,,,,,1
2031458,29/03/2012,3,2012,Entire 1 bedroom apt S Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11249,1,1,4,155,90,,,,,,,,1
2032340,29/03/2012,3,2012,Cozy apartment near Times Square,Manhattan,Apartment,95,Entire home/apt,10036,1,1,12,259,95,,,,,,,,1
2032408,29/03/2012,3,2012,Luxurious 1BR Best Views in NYC!,Manhattan,Apartment,100,Entire home/apt,10280,2,1,1,250,100,,,,,,,,1
2034343,29/03/2012,3,2012,Private Room In A Comfy 3BR Apt,Brooklyn,Apartment,,Private room,11213,1,1,0,85,,,,,,,,,1
2032227,29/03/2012,3,2012,Sunny BK Apartment/Roof Deck & A/C!,Brooklyn,Apartment,90,Private room,11216,1,1,10,62,94,,,,,,,,1
2028804,29/03/2012,3,2012,Chill vibes in Historic Greenpoint,Brooklyn,Apartment,100,Private room,11222,1,1,1,80,100,,,,,,,,1
2033003,29/03/2012,3,2012,Private room in the East Village,Manhattan,Apartment,,Private room,10003,1,1,0,100,,,,,,,,,1
2033003,29/03/2012,3,2012,Sleek Room in Trendy Location,Manhattan,Apartment,100,Private room,10003,1,1,1,99,100,,,,,,,,1
2030245,29/03/2012,3,2012,Cozy Room 15 Minutes from Manhattan,Queens,Apartment,90,Private room,11101,1,1,9,75,93,,,,,,,,1
2028258,29/03/2012,3,2012,Comfortable Private Room,Queens,Apartment,40,Private room,11103,1,1,2,88,40,,,,,,,,1
2038461,30/03/2012,3,2012,The Real Brooklyn Experience,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,120,100,,,,,,,,1
2037149,30/03/2012,3,2012,2 Bedroom Apartment in Brooklyn,Brooklyn,Apartment,95,Entire home/apt,11218,2,1,23,148,95,,,,,,,,1
2035021,30/03/2012,3,2012,Fort Greene 2 Bed Lux Apt,Brooklyn,Apartment,90,Entire home/apt,11238,2,1,18,195,93,,,,,,,,1
2038601,30/03/2012,3,2012,*Amazing Lower East Side Apartment*,Manhattan,Apartment,95,Entire home/apt,10002,1,1,12,249,98,,,,,,,,1
2037690,30/03/2012,3,2012,VILLAGE! Brownstone for Family,Manhattan,Apartment,90,Entire home/apt,10003,2,1,13,350,93,,,,,,,,1
2035326,30/03/2012,3,2012,Spacious 1 bedroom in East Village,Manhattan,Apartment,,Entire home/apt,10009,1,1,0,235,,,,,,,,,1
2039658,30/03/2012,3,2012,Great Studio !  Amazing Location !!,Manhattan,Apartment,95,Entire home/apt,10065,1,1,7,240,99,,,,,,,,1
2035021,30/03/2012,3,2012,Beautiful One Bedroom Apt,Staten Island,Apartment,90,Entire home/apt,10301,2,1,13,100,91,,,,,,,,1
2037654,30/03/2012,3,2012,Sunny Room in Plant-filled Oasis,Brooklyn,Apartment,,Private room,11238,1,1,0,83,,,,,,,,,1
2034510,30/03/2012,3,2012,Quiet Oasis in the Heart of Nolita,Manhattan,Apartment,100,Private room,10012,1,1,2,100,100,,,,,,,,1
2035088,30/03/2012,3,2012,Bright & Lovely w/ Private LR,Queens,Apartment,100,Private room,11385,1,1,1,65,100,,,,,,,,1
2042927,31/03/2012,3,2012,1 full block from Prospect Park!,Brooklyn,Apartment,90,Entire home/apt,11215,3,1,8,125,93,,,,,,,,1
2044557,31/03/2012,3,2012,New 1Br Condo, 2 stops to Midtown,Manhattan,Apartment,90,Entire home/apt,10030,1,1,33,114,91,,,,,,,1
2044334,31/03/2012,3,2012,BEST LOCATION: 3 MIN WALK TIMES SQ,Manhattan,Apartment,85,Entire home/apt,10036,3,1,3,150,87,,,,,,,,1
2045401,31/03/2012,3,2012,Upper East Side Studio with patio!,Manhattan,Apartment,90,Entire home/apt,10128,2,1,9,199,93,,,,,,,,1
2042864,31/03/2012,3,2012,Luxury Duplex in Williamsburg,Brooklyn,Apartment,,Private room,11206,1,1,0,110,,,,,,,,,1
2042568,31/03/2012,3,2012,Comfy, bright room in Brooklyn,Brooklyn,Apartment,,Private room,11215,1,1,0,95,,,,,,,,1
2043351,31/03/2012,3,2012,Light filled Room Near ProspectPark,Brooklyn,Apartment,100,Private room,11216,1,1,1,60,100,,,,,,,,1
2042574,31/03/2012,3,2012,Big House 1 Best Location w Outdoor,Brooklyn,Apartment,90,Private room,11238,1,1,69,89,94,,,,,,,,1
2045230,31/03/2012,3,2012,Bedroom in lofted Williamsburg apt,Brooklyn,Apartment,,Private room,11249,2,1,0,170,,,,,,,,,1
2042574,31/03/2012,3,2012,2 private rooms: Prime Location,Brooklyn,House,100,Private room,11238,2,1,1,159,100,,,,,,,,1
2042574,31/03/2012,3,2012,Big House 2 Best Location w Outdoor,Brooklyn,House,90,Private room,11238,1,1,19,89,93,,,,,,,,1
2042574,31/03/2012,3,2012,Big House 3 Best Location w Outdoor,Brooklyn,House,80,Private room,11238,1,1,1,89,80,,,,,,,,1
2045335,31/03/2012,3,2012,Upper West Side Museum/Central Park,Manhattan,Apartment,90,Private room,10024,1,1,18,140,93,,,,,,,,1
2050902,01/04/2012,4,2012,Real 1 Br only 3 blocks to L Train!,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,26,89,96,,,,,,,,1
2045777,01/04/2012,4,2012,Park Slope Loft,Brooklyn,Apartment,,Entire home/apt,11215,2,1,0,125,,,,,,,,,1
2051184,01/04/2012,4,2012,Charming Park Slope Apartment,Brooklyn,Apartment,90,Entire home/apt,11215,1,1,46,130,94,,,,,,,,1
2051075,01/04/2012,4,2012,Brownstone Sunny & Spacious top fl,Brooklyn,Apartment,95,Entire home/apt,11216,2,1,33,175,97,,,,,,,,1
2051075,01/04/2012,4,2012,Super cute studio apt,Brooklyn,Apartment,90,Entire home/apt,11216,1,1,9,150,91,,,,,,,,1
2048347,01/04/2012,4,2012,Sunny Studio, Amazing Neighborhood,Brooklyn,Apartment,80,Entire home/apt,11238,1,1,1,95,80,,,,,,,1
2050338,01/04/2012,4,2012,3 BR apartment Crown Heights, BKLYN,Brooklyn,House,90,Entire home/apt,11213,3,1,61,160,93,,,,,,,1
2049130,01/04/2012,4,2012,Huge, Modern 1 Bedroom in Chelsea!,Manhattan,Apartment,100,Entire home/apt,10001,2,1,2,260,100,,,,,,,1
2045519,01/04/2012,4,2012,Modern/Sunny/Large 1 bdrm Flatiron,Manhattan,Apartment,90,Entire home/apt,10010,2,1,3,279,91,,,,,,,,1
2047776,01/04/2012,4,2012,"""Simple Perfect Soho""",Manhattan,Apartment,95,Entire home/apt,10012,1,1,33,275,99,,,,,,,,1
2050523,01/04/2012,4,2012,Gorgeous Apartment by Bryant Park,Manhattan,Apartment,95,Entire home/apt,10018,1,1,25,260,99,,,,,,,,1
2050056,01/04/2012,4,2012,Midtown Manhattan 1 Bedroom Apt,Manhattan,Apartment,100,Entire home/apt,10019,1,1,6,195,100,,,,,,,,1
2045646,01/04/2012,4,2012,Sunny, spacious, great location!,Manhattan,Apartment,90,Entire home/apt,10022,1,1,4,115,90,,,,,,1
2050338,01/04/2012,4,2012,Cozy 2 BR apartment in Queens,Queens,Apartment,90,Entire home/apt,11418,2,1,20,95,94,,,,,,,,1
2050338,01/04/2012,4,2012,Cozy 2BR apartment,Queens,House,90,Entire home/apt,11418,2,1,4,95,90,,,,,,,,1
2050786,01/04/2012,4,2012,Cute Creative Greenpoint Apt,Brooklyn,Apartment,,Private room,11222,1,1,0,100,,,,,,,,,1
2051961,02/04/2012,4,2012,Morocco in Brooklyn...amazing!,Brooklyn,Apartment,90,Entire home/apt,11206,1,1,6,105,90,,,,,,,,1
2052364,02/04/2012,4,2012,Nice Duplex in Williamsburg, BK.,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,2,250,100,,,,,,,1
2052361,02/04/2012,4,2012,Brookyn apartment, 20 min from Manh,Brooklyn,Apartment,90,Entire home/apt,11226,2,1,7,100,91,,,,,,,1
2058433,02/04/2012,4,2012,Stunning 1 Bedroom Apt with a View,Brooklyn,Apartment,100,Entire home/apt,11231,1,1,4,185,100,,,,,,,,1
2057386,02/04/2012,4,2012,My loft, your loft!,Brooklyn,Apartment,95,Entire home/apt,11237,3,1,3,119,99,,,,,,,1
2058954,02/04/2012,4,2012,HEART OF BROOKLYN,Brooklyn,Loft,,Entire home/apt,11222,3,1,0,220,,,,,,,,,1
2057743,02/04/2012,4,2012,SoHo Pad,Manhattan,Apartment,,Entire home/apt,10012,2,1,0,233,,,,,,,,,1
2058589,02/04/2012,4,2012,Midtown East Sutton Area Entire Apt,Manhattan,Apartment,90,Entire home/apt,10022,1,1,7,250,94,,,,,,,,1
2057949,02/04/2012,4,2012,DELUXE UPPER WEST SIDE APT $210PER,Manhattan,Apartment,90,Entire home/apt,10023,1,1,3,210,93,,,,,,,,1
2057434,02/04/2012,4,2012,Designer Apartment near everything!,Manhattan,Apartment,100,Entire home/apt,10036,2,1,3,399,100,,,,,,,,1
2057381,02/04/2012,4,2012,Sun filled Upper East Side studio,Manhattan,Apartment,80,Entire home/apt,10128,1,1,12,170,84,,,,,,,,1
2052361,02/04/2012,4,2012,Room in Brooklyn, 20 min from Manh,Brooklyn,Apartment,90,Private room,11226,1,1,8,50,93,,,,,,,1
2052888,02/04/2012,4,2012,Sunny Room w Private Patio!,Brooklyn,Apartment,,Private room,11238,1,1,0,45,,,,,,,,,1
2058214,02/04/2012,4,2012,NEW Fab Room in East Village w/ AC!,Manhattan,Apartment,90,Private room,10009,1,1,114,77,91,,,,,,,,1
2053735,02/04/2012,4,2012,Spacious, light Little Italy room!,Manhattan,Apartment,75,Private room,10013,1,1,4,115,75,,,,,,,1
2053408,02/04/2012,4,2012,Private room close to Central Park,Manhattan,Apartment,100,Private room,10029,2,1,1,95,100,,,,,,,,1
2052097,02/04/2012,4,2012,Private Bedroom in Great Apartment,Manhattan,Apartment,90,Private room,10032,1,1,9,80,91,,,,,,,,1
2058754,02/04/2012,4,2012,GREAT PRIVATE BEDROOM,Manhattan,Apartment,90,Private room,10044,1,1,72,89,92,,,,,,,,1
2058754,02/04/2012,4,2012,WONDERFUL PRIVATE BEDROOM IN DUPLEX,Manhattan,Apartment,90,Private room,10044,1,1,10,89,92,,,,,,,,1
2053408,02/04/2012,4,2012,Semi-Private Room near Central Park,Manhattan,Apartment,,Shared room,10029,1,1,0,49,,,,,,,,,1
2053408,02/04/2012,4,2012,Semi-Private Room near Central Park,Manhattan,Apartment,,Shared room,10029,1,1,0,49,,,,,,,,,1
2062463,03/04/2012,4,2012,ENTIRE APT IN WILLIAMSBURG,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,3,200,90,,,,,,,,1
2065606,03/04/2012,4,2012,Location, Location, Park Slope,Brooklyn,Apartment,100,Entire home/apt,11217,1,1,1,175,100,,,,,,1
2061760,03/04/2012,4,2012,3BD Spacious Brooklyn Duplex,Brooklyn,House,100,Entire home/apt,11221,4,1,1,150,100,,,,,,,,1
2061760,03/04/2012,4,2012,Brooklyn 1 bedroom Garden apartment,Brooklyn,House,85,Entire home/apt,11221,2,1,5,90,88,,,,,,,,1
2061760,03/04/2012,4,2012,Spacious apt in Brooklyn townhouse,Brooklyn,House,95,Entire home/apt,11221,4,1,61,150,95,,,,,,,,1
2066616,03/04/2012,4,2012,Comfortable East Village 1 Bedroom,Manhattan,Apartment,90,Entire home/apt,10003,2,1,98,184,93,,,,,,,,1
2059656,03/04/2012,4,2012,Amazing 2 Bed / 2 Bath West Village,Manhattan,Apartment,100,Entire home/apt,10014,2,1,6,380,100,,,,,,,,1
2063794,03/04/2012,4,2012,Amazing location, Empire State view,Manhattan,Apartment,,Entire home/apt,10016,1,1,0,230,,,,,,,,1
2066211,03/04/2012,4,2012,Glamorous APT In Luxury Building,Manhattan,Apartment,100,Entire home/apt,10019,2,1,1,225,100,,,,,,,,1
2059160,03/04/2012,4,2012,Modern Luxury Doorman Building Apt,Manhattan,Apartment,80,Entire home/apt,10280,1,1,12,160,84,,,,,,,,1
2062685,03/04/2012,4,2012,Huge, Gorgeous, Art-Deco Apartment,Manhattan,Apartment,,Entire home/apt,10463,2,1,0,240,,,,,,,1
2066240,03/04/2012,4,2012,Spacious Williamsburg apartment,Brooklyn,Apartment,100,Private room,11211,1,1,3,125,100,,,,,,,,1
2065453,03/04/2012,4,2012,Private bedroom/bathroom/balcony,Brooklyn,Apartment,95,Private room,11216,1,1,16,75,95,,,,,,,,1
2061609,03/04/2012,4,2012,Bright & Spacious Williamsburg/ Apt,Brooklyn,Apartment,95,Private room,11222,1,1,7,100,97,,,,,,,,1
2063527,03/04/2012,4,2012,Master Bedroom 14st AveA,Manhattan,Apartment,90,Private room,10009,1,1,2,90,90,,,,,,,,1
2059656,03/04/2012,4,2012,1 Bed / 1 Bath in West Village,Manhattan,Apartment,100,Private room,10014,1,1,2,140,100,,,,,,,,1
2063366,03/04/2012,4,2012,Central Park 2 bedroom w/bunk bed,Manhattan,Apartment,85,Private room,10021,3,1,10,220,86,,,,,,,,1
2068365,04/04/2012,4,2012,Luxury Apartment in Brooklyn,Brooklyn,Apartment,,Entire home/apt,11211,2,1,0,199,,,,,,,,,1
2070475,04/04/2012,4,2012,Sleep like Royalty in Williamsburg,Brooklyn,Apartment,,Entire home/apt,11211,1,1,0,150,,,,,,,,,1
2066705,04/04/2012,4,2012,4 Bed/2 BA Bright & Airy Townhouse,Brooklyn,Apartment,95,Entire home/apt,11238,4,1,12,257,98,,,,,,,,1
2071644,04/04/2012,4,2012,Stylish 1BR in Lower East Side,Manhattan,Apartment,90,Entire home/apt,10002,1,1,21,140,91,,,,,,,,1
2071647,04/04/2012,4,2012,PERFECT DOWNTOWN APARTMENT!,Manhattan,Apartment,95,Entire home/apt,10003,1,1,38,300,96,,,,,,,,1
2068923,04/04/2012,4,2012,The Ultimate Luxury in Tribeca,Manhattan,Apartment,95,Entire home/apt,10013,3,1,12,1.000,96,,,,,,,,1
2069207,04/04/2012,4,2012,SPECIAL SEPT ON WHOLE APT MANHATTAN,Manhattan,Apartment,90,Entire home/apt,10016,1,1,1,193,91,,,,,,,,1
2069821,04/04/2012,4,2012,1 BR on UWS next to Central Park,Manhattan,Apartment,100,Entire home/apt,10024,3,1,2,195,100,,,,,,,,1
2068365,04/04/2012,4,2012,Best Apartment by Central Park,Manhattan,Apartment,,Entire home/apt,10026,1,1,1,150,,,,,,,,,1
2068608,04/04/2012,4,2012,Meatpacking District Huge Loft,Manhattan,Loft,100,Entire home/apt,10014,1,1,3,195,100,,,,,,,,1
2068365,04/04/2012,4,2012,Best Bedroom with Private Bathroom,Brooklyn,Apartment,90,Private room,11211,1,1,64,99,90,,,,,,,,1
2068365,04/04/2012,4,2012,Cozy Room in Trendy Williamsburg,Brooklyn,Apartment,90,Private room,11211,1,1,3,59,93,,,,,,,,1
2071641,04/04/2012,4,2012,Nice and Cozy room in NY,Brooklyn,Apartment,85,Private room,11221,1,1,19,55,85,,,,,,,,1
2071641,04/04/2012,4,2012,Nice and Cozy room in NY C.,Brooklyn,Apartment,75,Private room,11221,1,1,4,55,75,,,,,,,,1
2069739,04/04/2012,4,2012,Beautiful bedroom in Bushwick,Brooklyn,Apartment,,Private room,11237,1,1,0,100,,,,,,,,,1
2070540,04/04/2012,4,2012,Sunny room in  Nolita,Manhattan,Apartment,100,Private room,10012,1,1,10,145,100,,,,,,,,1
